Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
24549970,Las deudas del cuerpo,Elena Ferrante,"Ferrante, Elena",Celia Filipetto,"=""""","=""""",4,4.32,LUMEN,Kindle Edition,480,2014,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
50914913,"At the Existentialist Café: Freedom, Being, and Apricot Cocktails with Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Maurice Merleau-Ponty and Others",Sarah Bakewell,"Bakewell, Sarah",,"=""""","=""""",5,4.24,Other Press,Kindle Edition,449,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
29515170,Manual para mujeres de la limpieza,Lucia Berlin,"Berlin, Lucia",,"=""""","=""""",3,4.20,ALFAGUARA,Kindle Edition,432,2016,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
32330642,A contraluz,Rachel Cusk,"Cusk, Rachel",Marta Alcaraz Burgueño,"=""""","=""""",3,3.67,Libros del Asteroide,Kindle Edition,224,2016,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
18892755,"Philosophical Troubles: Collected Papers, Volume 1",Saul A. Kripke,"Kripke, Saul A.",,"=""""","=""9780199912179""",3,4.20,"Oxford University Press, USA",Kindle Edition,408,2011,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
33898207,La biblioteca de los libros rechazados,David Foenkinos,"Foenkinos, David","María Teresa Gallego Urrutia, Amaya García Gallego","=""""","=""""",4,3.66,ALFAGUARA,Kindle Edition,296,2017,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
31550153,Las reputaciones,Juan Gabriel Vásquez,"Vásquez, Juan Gabriel",,"=""""","=""""",5,3.70,ALFAGUARA,Kindle Edition,144,2016,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
30122858,Teoría del viaje: Poética de la geografía,Michel Onfray,"Onfray, Michel",,"=""""","=""""",3,3.63,TAURUS,Kindle Edition,78,2016,2007,,2021/11/27,,,read,,,,1,,,0,,,,,
19244510,La fuerza de existir: Manifiesto hedonista,Michel Onfray,"Onfray, Michel",Luz Freire,"=""""","=""""",3,3.74,Anagrama,Kindle Edition,232,2010,2000,,2021/11/27,,,read,,,,1,,,0,,,,,
18337460,El tango de la guardia vieja,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""""","=""""",5,3.85,Alfaguara; Edición: 1 (21 de noviembre de 2012),Kindle Edition,504,2012,2010,,2021/11/27,,,read,,,,1,,,0,,,,,
22814048,Berlín Alexanderplatz,Alfred Döblin,"Döblin, Alfred",MIGUEL SAENZ SAGASETA DE ILURDOZ,"=""""","=""""",3,3.85,RBA,Kindle Edition,512,2014,1929,,2021/11/27,,,read,,,,1,,,0,,,,,
34459428,El cuerpo eléctrico,Jordi Soler,"Soler, Jordi",,"=""""","=""""",4,3.73,Alfaguara,Kindle Edition,280,2017,,,2021/11/27,,,read,,,,1,,,0,,,,,
20885509,La gente feliz lee y toma café,Agnès Martin-Lugand,"Martin-Lugand, Agnès",,"=""""","=""""",3,3.38,Alfaguara,Kindle Edition,156,2014,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
34774551,"El ángel (Colomba Caselli, #2)",Sandrone Dazieri,"Dazieri, Sandrone",Francisco Javier González Rovira,"=""""","=""""",5,3.88,Alfaguara,Kindle Edition,544,2017,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
34535277,Los días de Jesús en la escuela,J.M. Coetzee,"Coetzee, J.M.",,"=""""","=""""",5,3.55,LITERATURA RANDOM HOUSE,Kindle Edition,256,2017,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
24775271,Angosta,Héctor Abad Faciolince,"Faciolince, Héctor Abad",,"=""""","=""""",5,4.20,Seix Barral Colombia,Kindle Edition,400,2014,2003,,2021/11/27,,,read,,,,1,,,0,,,,,
24357576,La posibilidad de una isla,Michel Houellebecq,"Houellebecq, Michel",,"=""""","=""""",4,3.81,ALFAGUARA,Kindle Edition,440,2014,2005,,2021/11/27,,,read,,,,1,,,0,,,,,
19174963,Os Sertões,Euclides da Cunha,"Cunha, Euclides da",,"=""""","=""""",3,3.99,Centaur,Kindle Edition,416,2012,1902,,2021/11/27,,,read,,,,1,,,0,,,,,
31227655,Héroes,Ray Loriga,"Loriga, Ray",,"=""""","=""""",5,3.58,ALFAGUARA,Kindle Edition,129,2014,1994,,2021/11/27,,,read,,,,1,,,0,,,,,
34918847,Rendición,Ray Loriga,"Loriga, Ray",,"=""""","=""""",5,3.79,Alfaguara,Kindle Edition,202,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
23164671,Un juego de niños,Donna Tartt,"Tartt, Donna",,"=""""","=""""",4,3.46,LUMEN,Kindle Edition,688,2014,2002,,2021/11/27,,,read,,,,1,,,0,,,,,
34788416,El simpatizante,Viet Thanh Nguyen,"Nguyen, Viet Thanh",Javier Calvo Perales,"=""""","=""""",5,3.96,Seix Barral,Kindle Edition,512,2017,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
22848822,Gabriel Orozco: Impossible Utopias,Lily Luahana Cole,"Cole, Lily Luahana",,"=""""","=""""",4,3.40,BSB,Kindle Edition,120,2014,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
18901776,Dientes blancos,Zadie Smith,"Smith, Zadie",,"=""""","=""""",3,3.79,Ediciones Salamandra,Kindle Edition,528,2011,2000,,2021/11/27,,,read,,,,1,,,0,,,,,
31142515,The Best American Short Stories 2016,Junot Díaz,"Díaz, Junot",Heidi Pitlor,"=""""","=""""",4,3.81,Houghton Mifflin Harcourt,Kindle Edition,336,2016,,,2021/11/27,,,read,,,,1,,,0,,,,,
34033316,Recursos inhumanos,Pierre Lemaitre,"Lemaitre, Pierre",Juan Carlos Durán,"=""""","=""""",4,3.72,ALFAGUARA,Kindle Edition,400,2017,2010,,2021/11/27,,,read,,,,1,,,0,,,,,
31842429,Patria,Fernando Aramburu,"Aramburu, Fernando",,"=""""","=""""",3,4.38,Tusquets,Kindle Edition,889,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
35850314,4 3 2 1,Paul Auster,"Auster, Paul",Benito Gómez Ibáñez,"=""""","=""""",5,3.89,Seix Barral,Kindle Edition,960,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
34951841,Más allá del invierno,Isabel Allende,"Allende, Isabel",,"=""""","=""""",5,3.69,PLAZA & JANES,Kindle Edition,352,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
34774655,La novela de mi padre,Eliseo Alberto,"Alberto, Eliseo",,"=""""","=""""",5,3.92,Alfaguara,Kindle Edition,176,2017,,,2021/11/27,,,read,,,,1,,,0,,,,,
35083423,Escrito en el agua,Paula Hawkins,"Hawkins, Paula",Aleix Montoto,"=""""","=""""",4,3.59,Editorial Planeta,Kindle Edition,383,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
25062019,La llamada del ángel,Guillaume Musso,"Musso, Guillaume",,"=""""","=""""",3,4.01,DEBOLS!LLO,Kindle Edition,376,2014,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
34702676,22 Voces Vol. 1: Narrativa mexicana joven,David Miklos,"Miklos, David","Antonio Ortuño, Daniela bojórquez Vértiz, Verónica Gerber Bicecci, Mariel Iribe Zenil, Paulette Jonguitud, Brenda Lozano, César Albarrán Torres, Luis Panini, Daniel Espartaco Sánchez, Daniela Tarazona, Oswaldo Zavala","=""""","=""""",5,3.14,Publicaciones Malaletra Internacional,Kindle Edition,107,2017,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
23121509,De noche andamos en círculos,Daniel Alarcón,"Alarcón, Daniel",Jorge Cornejo Calle,"=""""","=""""",4,3.61,Seix Barral,Kindle Edition,307,2014,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
25399339,El intocable,John Banville,"Banville, John",,"=""""","=""""",3,3.95,Alfaguara,Kindle Edition,432,2015,1997,,2021/11/27,,,read,,,,1,,,0,,,,,
23200982,"Nos vemos allá arriba (Los hijos del desastre, #1)",Pierre Lemaitre,"Lemaitre, Pierre",,"=""""","=""""",3,4.17,Ediciones Salamandra,Kindle Edition,448,2014,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
31743057,Brújula,Mathias Énard,"Énard, Mathias",Robert Juan-Cantavella,"=""""","=""""",3,3.80,Literatura Random House,Kindle Edition,448,2016,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
31867650,Zona,Mathias Énard,"Énard, Mathias",,"=""""","=""""",3,4.12,LITERATURA RANDOM HOUSE,Kindle Edition,370,2016,2008,,2021/11/27,,,read,,,,1,,,0,,,,,
35266710,Llévame contigo,David Grossman,"Grossman, David",,"=""""","=""""",3,4.13,Debolsillo,Kindle Edition,541,2016,2000,,2021/11/27,,,read,,,,1,,,0,,,,,
33545988,Los cuatro libros,Yan Lianke,"Lianke, Yan",,"=""""","=""""",4,3.96,Galaxia Gutenberg,Kindle Edition,347,2016,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
22039888,Inés del alma mía,Isabel Allende,"Allende, Isabel",,"=""""","=""""",4,3.96,PLAZA & JANES,Kindle Edition,370,2014,2006,,2021/11/27,,,read,,,,1,,,0,,,,,
31429475,El retorno del dios Viracocha,Luisa López Vergara,"Vergara, Luisa López",,"=""""","=""""",3,4.13,,Kindle Edition,445,2016,,,2021/11/27,,,read,,,,1,,,0,,,,,
19265060,Tu rostro mañana,Javier Marías,"Marías, Javier",,"=""""","=""""",5,4.37,Alfaguara,Kindle Edition,1020,2012,2007,,2021/11/27,,,read,,,,1,,,0,,,,,
35854876,Eva (Falcó #2),Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""""","=""""",5,3.82,Alfaguara,Kindle Edition,400,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
36086325,Berta Isla,Javier Marías,"Marías, Javier",,"=""""","=""""",5,3.94,ALFAGUARA,Kindle Edition,444,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
35965983,Be Ready for GDPR: Let us check your readiness for General Data Protection Regulation (GDPR),Punit Bhatia,"Bhatia, Punit",,"=""""","=""""",4,3.68,,Kindle Edition,188,2017,,,2021/11/27,,,read,,,,1,,,0,,,,,
34994663,El cuento de la criada,Margaret Atwood,"Atwood, Margaret",Elsa Mateo,"=""""","=""""",3,4.12,Salamandra,Kindle Edition,416,2017,1985,,2021/11/27,,,read,,,,1,,,0,,,,,
25824269,Las curas milagrosas del Doctor Aira,César Aira,"Aira, César",,"=""""","=""""",3,3.73,LITERATURA RANDOM HOUSE,Kindle Edition,240,2015,1996,,2021/11/27,,,read,,,,1,,,0,,,,,
12084489,The Collected Works of T.S. Eliot,T.S. Eliot,"Eliot, T.S.",,"=""""","=""""",5,4.44,A & L eBooks,Kindle Edition,303,2011,1986,,2021/11/27,,,read,,,,1,,,0,,,,,
30041443,No ha lugar a proceder,Claudio Magris,"Magris, Claudio",Pilar González Rodríguez,"=""""","=""""",3,3.31,Anagrama,Kindle Edition,392,2016,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
29556405,Historia de Mayta,Mario Vargas Llosa,"Llosa, Mario Vargas",,"=""""","=""""",5,3.80,ALFAGUARA,Kindle Edition,392,2016,1984,,2021/11/27,,,read,,,,1,,,0,,,,,
36184082,The Complete Works of William Shakespeare,William Shakespeare,"Shakespeare, William",,"=""""","=""""",5,4.46,David De Angelis,Kindle Edition,3832,2017,1623,,2021/11/27,,,read,,,,1,,,0,,,,,
29928547,Todo lo que no te conté,Celeste Ng,"Ng, Celeste",Laura Vidal,"=""""","=""""",3,3.86,Alba Editorial,Kindle Edition,240,2016,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
35427596,La sustancia del mal,Luca D'Andrea,"D'Andrea, Luca",Xavier González Rovira,"=""""","=""""",3,3.57,Alfaguara,Kindle Edition,472,2017,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
34830008,The History of Art in 50 Paintings,Peter Russell,"Russell, Peter",,"=""""","=""""",4,3.89,Delphi Classics,Kindle Edition,685,2017,,,2021/11/27,,,read,,,,1,,,0,,,,,
20429257,Nunca me abandones,Kazuo Ishiguro,"Ishiguro, Kazuo",Jesús Zulaika,"=""""","=""""",3,3.83,Vintage,Kindle Edition,352,2011,2005,,2021/11/27,,,read,,,,1,,,0,,,,,
35296041,Origin,Dan Brown,"Brown, Dan",,"=""""","=""""",5,3.87,Vintage Espanol,Kindle Edition,487,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
32955862,El gigante enterrado,Kazuo Ishiguro,"Ishiguro, Kazuo",Mauricio Bach,"=""""","=""9788433937438""",3,3.54,Anagrama,ebook,368,2016,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
36387118,Asesinato en el Parque Sinaloa,Élmer Mendoza,"Mendoza, Élmer",,"=""""","=""""",5,3.58,Literatura Random House,Kindle Edition,272,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
36182718,Ojos azules,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""""","=""""",5,3.75,DEBOLS!LLO,Kindle Edition,36,2017,2009,,2021/11/27,,,read,,,,1,,,0,,,,,
35851166,El coleccionista de flechas,Cristian Perfumo,"Perfumo, Cristian",,"=""""","=""""",3,3.98,,Kindle Edition,275,2017,,,2021/11/27,,,read,,,,1,,,0,,,,,
36173861,Contra Trump: Panfleto urgente,Jorge Volpi,"Volpi, Jorge",,"=""""","=""""",3,3.08,Debate,Kindle Edition,105,2017,,,2021/11/27,,,read,,,,1,,,0,,,,,
36524908,Premio Planeta 2017: ganador y finalista (pack) (Volumen independiente),Javier Sierra,"Sierra, Javier",Cristina López Barrio,"=""""","=""""",5,3.56,Editorial Planeta,Kindle Edition,720,2017,,,2021/11/27,,,read,,,,1,,,0,,,,,
32710156,¿Quién domina el mundo?,Noam Chomsky,"Chomsky, Noam",,"=""""","=""""",4,4.05,B DE BOOKS,Kindle Edition,388,2016,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
36356316,Un libro de mártires americanos,Joyce Carol Oates,"Oates, Joyce Carol",,"=""""","=""""",3,3.87,ALFAGUARA,Kindle Edition,894,2017,2017,,2021/11/27,,,read,,,,1,,,0,,,,,
23155468,Sapiens. De animales a dioses: Una breve historia de la humanidad,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",5,4.39,Debate,Kindle Edition,385,2014,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
34569038,La marrana negra de la literatura rosa,Carlos Velázquez,"Velázquez, Carlos",,"=""""","=""""",5,3.74,Sexto Piso,Kindle Edition,111,2016,2010,,2021/11/27,,,read,,,,1,,,0,,,,,
24710205,Normas de cortesía,Amor Towles,"Towles, Amor",,"=""""","=""""",4,4.04,Salamandra,Kindle Edition,416,2013,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
37108055,Trilogía de Argel (13/20),Yasmina Khadra,"Khadra, Yasmina",Wenceslao-Carlos Lozano,"=""""","=""""",3,3.88,Alianza Editorial,Kindle Edition,432,2016,2009,,2021/11/27,,,read,,,,1,,,0,,,,,
13059418,Inside Jokes: Using Humor to Reverse-Engineer the Mind,Matthew Hurley,"Hurley, Matthew",,"=""""","=""""",5,3.77,,Kindle Edition,376,,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
